Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,26,gb4
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Mixed,25,gb4
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,23,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Trad,19,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Mixed,24,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Mixed,21,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Mixed,21,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Trad,17,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Trad,20,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Trad,11,gb1
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,Trad,7,gb1
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LizardProcrastinationPinnacle,BabyButtress,Trad,15,gb2
Australia,Victoria,NorthWest,Arapiles,PilotErrorCliffs,BabyButtress,Trad,19,gb3
Australia,Victoria,NorthWest,Arapiles,PilotErrorCliffs,BabyButtress,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,PilotErrorCliffs,BabyButtress,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,PilotErrorCliffs,BabyButtress,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,PilotErrorCliffs,BabyButtress,Trad,17,gb2
Australia,Victoria,NorthWest,Arapiles,PilotErrorCliffs,BabyButtress,Trad,15,gb2
